0,0,0,0,0,0,0,0,0,0,0,0
0.0022499,-0.0022499,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.0044998,-0.0044998,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.0067498,-0.0067498,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.0089997,-0.0089997,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.01125,-0.01125,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.0135,-0.0135,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.015749,-0.015749,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.017999,-0.017999,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.020249,-0.020249,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.022499,-0.022499,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.024749,-0.024749,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.026999,-0.026999,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.029249,-0.029249,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.031499,-0.031499,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.033749,-0.033749,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.035999,-0.035999,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.038249,-0.038249,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.040499,-0.040499,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.042749,-0.042749,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.044998,-0.044998,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.047248,-0.047248,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.049498,-0.049498,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.051748,-0.051748,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.053998,-0.053998,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.056248,-0.056248,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.058498,-0.058498,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.060748,-0.060748,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.062998,-0.062998,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.065248,-0.065248,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.067498,-0.067498,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.069748,-0.069748,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.071998,-0.071998,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.074247,-0.074247,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.076497,-0.076497,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.078747,-0.078747,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.080997,-0.080997,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.083247,-0.083247,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.085497,-0.085497,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.087747,-0.087747,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.089997,-0.089997,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.092247,-0.092247,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.094497,-0.094497,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.096747,-0.096747,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.098997,-0.098997,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.10125,-0.10125,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.1035,-0.1035,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.10575,-0.10575,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.108,-0.108,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.11025,-0.11025,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.1125,-0.1125,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.11475,-0.11475,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.117,-0.117,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.11925,-0.11925,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.1215,-0.1215,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.12375,-0.12375,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.126,-0.126,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.12825,-0.12825,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.1305,-0.1305,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.13275,-0.13275,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.135,-0.135,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.13725,-0.13725,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.1395,-0.1395,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.14175,-0.14175,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.144,-0.144,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
